TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,FAMILY_INCOME,PERSONAL_INCOME,GEN_INDUSTRY,GEN_TITLE,JOB_DIR,WORK_TIME,INCOME
1,49,0,Среднее специальное,Состою в браке,2,1,1,0,0,0,1,0,50000.0,30000.0,Транспорт,Рабочий,Вспомогательный техперсонал,240.0,от 10000 до 30000 руб.
0,35,0,Среднее,Состою в браке,1,2,1,0,0,0,2,2,7500.0,8500.0,Сельское хозяйство,Специалист,Вспомогательный техперсонал,36.0,до 10000 руб.
0,25,0,Среднее,Не состоял в браке,0,0,1,0,0,0,4,4,15000.0,18000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
0,51,1,Высшее,Состою в браке,1,0,1,0,0,0,2,1,35000.0,8000.0,Другие сферы,Рабочий,Адм-хоз. и трансп. службы,12.0,до 10000 руб.
0,44,1,Среднее специальное,Состою в браке,2,1,1,0,1,0,4,4,35000.0,12000.0,Торговля,Руководитель среднего звена,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
0,43,1,Высшее,Гражданский брак,4,3,1,0,0,1,1,0,35000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,40,1,Среднее,Гражданский брак,2,1,1,0,1,0,2,1,35000.0,10000.0,Металлургия/Промышленность/Машиностроение,Специалист,Служба безопасности,120.0,до 10000 руб.
0,30,0,Среднее,Состою в браке,1,1,1,0,0,0,2,1,15000.0,12000.0,Государственная служба,Специалист,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,39,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,3,3,35000.0,18000.0,Торговля,Специалист,Участие в основ. деятельности,96.0,от 10000 до 30000 руб.
0,43,1,Среднее специальное,Разведен(а),2,2,1,0,0,0,2,2,15000.0,10000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,12.0,до 10000 руб.
0,45,1,Среднее,Состою в браке,2,0,1,0,0,1,3,2,35000.0,10000.0,Здравоохранение,Специалист,Участие в основ. деятельности,67.0,до 10000 руб.
0,52,1,Среднее,Состою в браке,0,0,0,1,1,0,1,0,15000.0,12000.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
1,25,1,Высшее,Состою в браке,0,0,1,0,0,0,3,2,35000.0,25000.0,Банк/Финансы,Руководитель среднего звена,Участие в основ. деятельности,50.0,от 10000 до 30000 руб.
0,34,0,Неоконченное высшее,Состою в браке,2,2,1,0,1,1,3,3,35000.0,20000.0,Сельское хозяйство,Индивидуальный предприниматель,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,36,1,Высшее,Состою в браке,1,1,1,0,0,1,1,0,15000.0,10000.0,Образование,Специалист,Участие в основ. деятельности,204.0,до 10000 руб.
0,64,1,Высшее,Состою в браке,0,0,1,0,1,0,1,0,15000.0,13000.0,Образование,Специалист,Участие в основ. деятельности,336.0,от 10000 до 30000 руб.
0,45,1,Среднее,Состою в браке,2,0,1,0,0,0,2,2,35000.0,11000.0,Торговля,Специалист,"Бухгалтерия, финансы, планир.",36.0,от 10000 до 30000 руб.
0,30,0,Среднее,Не состоял в браке,0,0,1,0,1,0,3,3,15000.0,15000.0,Сборочные производства,Специалист,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,50,0,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0,35000.0,25000.0,Транспорт,Служащий,Участие в основ. деятельности,80.0,от 10000 до 30000 руб.
0,53,1,Среднее,Состою в браке,1,0,1,0,0,0,2,2,15000.0,14000.0,Банк/Финансы,Руководитель среднего звена,Участие в основ. деятельности,204.0,от 10000 до 30000 руб.
0,28,1,Среднее,Разведен(а),3,3,1,0,0,0,4,3,15000.0,8000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,24.0,до 10000 руб.
0,26,1,Среднее,Состою в браке,2,2,1,0,1,1,1,0,35000.0,12000.0,Торговля,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,26,1,Среднее,Состою в браке,2,2,1,0,1,1,1,0,35000.0,12000.0,Торговля,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
1,26,1,Среднее специальное,Разведен(а),1,0,1,0,0,0,1,0,35000.0,15000.0,Другие сферы,Специалист,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
0,41,1,Среднее,Не состоял в браке,0,0,1,0,1,0,2,2,15000.0,8000.0,Государственная служба,Специалист,Кадровая служба и секретариат,144.0,до 10000 руб.
0,45,1,Высшее,Не состоял в браке,1,0,1,0,1,0,4,3,5000.0,17000.0,Образование,Специалист,Участие в основ. деятельности,62.0,от 10000 до 30000 руб.
0,49,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0,15000.0,10000.0,Здравоохранение,Специалист,Участие в основ. деятельности,120.0,до 10000 руб.
0,58,1,Среднее,Вдовец/Вдова,2,0,1,0,1,0,2,2,15000.0,15000.0,Здравоохранение,Специалист,"Бухгалтерия, финансы, планир.",120.0,от 10000 до 30000 руб.
0,40,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0,35000.0,9000.0,Государственная служба,Специалист,Участие в основ. деятельности,72.0,до 10000 руб.
1,49,0,Среднее специальное,Состою в браке,2,1,1,0,0,1,2,1,15000.0,11000.0,Коммунальное хоз-во/Дорожные службы,Работник сферы услуг,Участие в основ. деятельности,70.0,от 10000 до 30000 руб.
1,37,0,Среднее,Состою в браке,0,0,1,0,1,0,2,1,35000.0,25000.0,Транспорт,Специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,32,0,Среднее,Состою в браке,2,2,1,0,0,1,3,3,15000.0,8500.0,Другие сферы,Специалист,Участие в основ. деятельности,84.0,до 10000 руб.
0,27,1,Неоконченное высшее,Гражданский брак,1,1,1,0,0,0,1,0,35000.0,25000.0,Транспорт,Высококвалифиц. специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,28,0,Среднее,Состою в браке,1,1,1,0,0,0,3,3,35000.0,35000.0,Нефтегазовая промышленность,Специалист,Участие в основ. деятельности,12.0,от 30000 до 50000 руб.
0,36,0,Среднее,Состою в браке,1,1,1,0,1,1,2,1,15000.0,18000.0,Строительство,Специалист,Участие в основ. деятельности,200.0,от 10000 до 30000 руб.
0,27,1,Среднее,Не состоял в браке,1,1,1,0,0,0,2,2,35000.0,12000.0,Торговля,Специалист,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,63,1,Среднее,Состою в браке,2,0,0,1,0,0,1,0,15000.0,12000.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
1,35,1,Высшее,Состою в браке,2,2,1,0,0,0,3,1,35000.0,10000.0,Здравоохранение,Специалист,Участие в основ. деятельности,24.0,до 10000 руб.
0,59,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0,35000.0,30000.0,Транспорт,Рабочий,Участие в основ. деятельности,328.0,от 10000 до 30000 руб.
0,40,1,Среднее,Состою в браке,1,1,1,0,0,0,5,4,15000.0,8000.0,Сельское хозяйство,Специалист,Участие в основ. деятельности,60.0,до 10000 руб.
0,37,0,Среднее,Состою в браке,1,1,1,0,0,1,6,6,15000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,192.0,от 10000 до 30000 руб.
0,33,0,Среднее,Состою в браке,2,2,1,0,0,0,2,2,35000.0,35000.0,Государственная служба,Военнослужащий по контракту,Участие в основ. деятельности,168.0,от 30000 до 50000 руб.
0,48,1,Высшее,Не состоял в браке,0,0,1,0,0,1,2,2,35000.0,17000.0,Государственная служба,Специалист,Участие в основ. деятельности,110.0,от 10000 до 30000 руб.
1,24,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1,35000.0,10000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,36.0,до 10000 руб.
0,52,1,Среднее,Вдовец/Вдова,1,0,1,0,1,0,3,2,15000.0,13000.0,Здравоохранение,Специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,53,1,Среднее,Состою в браке,2,0,1,0,1,0,2,1,35000.0,13000.0,Здравоохранение,Специалист,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
0,24,1,Среднее,Гражданский брак,0,0,1,0,0,0,1,0,35000.0,15000.0,Торговля,Рабочий,Участие в основ. деятельности,15.0,от 10000 до 30000 руб.
0,44,1,Среднее,Не состоял в браке,1,0,1,0,1,0,2,1,15000.0,14000.0,Торговля,Специалист,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
0,37,0,Неполное среднее,Состою в браке,1,2,1,0,0,0,2,2,35000.0,25000.0,Государственная служба,Военнослужащий по контракту,Участие в основ. деятельности,66.0,от 10000 до 30000 руб.
0,38,1,Среднее,Состою в браке,1,1,1,0,0,0,3,3,15000.0,10000.0,Другие сферы,Специалист,Участие в основ. деятельности,204.0,до 10000 руб.
0,41,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,35000.0,9000.0,Другие сферы,Специалист,Снабжение и сбыт,36.0,до 10000 руб.
0,25,1,Среднее,Состою в браке,0,0,1,0,0,0,2,1,35000.0,10000.0,Торговля,Рабочий,Вспомогательный техперсонал,36.0,до 10000 руб.
0,59,1,Среднее,Не состоял в браке,0,0,0,1,1,0,4,4,15000.0,10500.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
1,48,1,Среднее специальное,Не состоял в браке,1,0,1,0,0,0,1,1,15000.0,18000.0,Образование,Специалист,Участие в основ. деятельности,136.0,от 10000 до 30000 руб.
1,49,1,Среднее,Не состоял в браке,0,0,1,0,1,0,1,0,7500.0,8000.0,Другие сферы,Специалист,Участие в основ. деятельности,6.0,до 10000 руб.
0,29,1,Высшее,Состою в браке,2,1,1,0,0,0,2,1,35000.0,12000.0,Банк/Финансы,Руководитель среднего звена,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,44,1,Высшее,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,14000.0,Образование,Специалист,Участие в основ. деятельности,276.0,от 10000 до 30000 руб.
0,52,1,Среднее,Состою в браке,4,0,1,0,0,0,1,0,35000.0,15000.0,Торговля,Индивидуальный предприниматель,Участие в основ. деятельности,120.0,от 10000 до 30000 руб.
1,46,1,Среднее,Не состоял в браке,2,1,1,0,1,0,2,2,15000.0,15000.0,Строительство,Специалист,Участие в основ. деятельности,13.0,от 10000 до 30000 руб.
0,42,0,Среднее,Состою в браке,1,1,1,0,0,0,2,2,15000.0,13000.0,Транспорт,Специалист,Участие в основ. деятельности,168.0,от 10000 до 30000 руб.
1,46,1,Неполное среднее,Состою в браке,2,2,1,0,0,0,2,1,35000.0,15000.0,Сельское хозяйство,Специалист,Участие в основ. деятельности,108.0,от 10000 до 30000 руб.
0,34,0,Среднее,Состою в браке,1,1,1,0,0,0,2,1,15000.0,15000.0,Металлургия/Промышленность/Машиностроение,Руководитель среднего звена,Участие в основ. деятельности,132.0,от 10000 до 30000 руб.
1,29,0,Высшее,Состою в браке,1,1,1,0,0,0,1,0,15000.0,15000.0,Государственная служба,Военнослужащий по контракту,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,29,1,Высшее,Не состоял в браке,1,1,1,0,0,0,1,0,35000.0,23000.0,Торговля,Специалист,Участие в основ. деятельности,504.0,от 10000 до 30000 руб.
0,54,1,Среднее,Состою в браке,0,0,1,1,1,0,2,2,35000.0,15000.0,Ресторанный бизнес/Общественное питание,Специалист,Вспомогательный техперсонал,180.0,от 10000 до 30000 руб.
0,24,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,15000.0,8000.0,Торговля,Рабочий,Участие в основ. деятельности,15.0,до 10000 руб.
0,47,1,Среднее специальное,Не состоял в браке,2,0,1,0,1,0,1,1,15000.0,13000.0,Транспорт,Специалист,Участие в основ. деятельности,84.0,от 10000 до 30000 руб.
0,49,1,Среднее,Состою в браке,2,0,1,0,1,0,2,2,15000.0,9000.0,Торговля,Специалист,Участие в основ. деятельности,41.0,до 10000 руб.
0,57,0,Среднее специальное,Состою в браке,2,0,1,0,1,0,1,0,35000.0,18000.0,Строительство,Рабочий,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,45,0,Среднее специальное,Состою в браке,1,1,1,0,0,1,1,1,35000.0,20000.0,Транспорт,Индивидуальный предприниматель,Участие в основ. деятельности,5.0,от 10000 до 30000 руб.
1,28,0,Среднее,Состою в браке,1,1,1,0,1,0,2,2,35000.0,15000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,40.0,от 10000 до 30000 руб.
0,43,1,Среднее,Состою в браке,1,1,1,0,0,0,2,1,15000.0,15000.0,Здравоохранение,Специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
1,28,1,Высшее,Состою в браке,0,0,1,0,0,0,1,1,35000.0,35000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,48.0,от 30000 до 50000 руб.
0,62,1,Среднее,Состою в браке,2,0,0,1,0,0,1,0,35000.0,25000.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
0,34,1,Среднее специальное,Не состоял в браке,2,1,1,0,0,0,1,0,35000.0,10000.0,Образование,Специалист,Участие в основ. деятельности,1.0,до 10000 руб.
0,63,1,Среднее,Состою в браке,2,0,1,1,1,0,3,2,35000.0,22000.0,Здравоохранение,Специалист,Участие в основ. деятельности,444.0,от 10000 до 30000 руб.
0,52,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,8500.0,Другие сферы,Рабочий,Участие в основ. деятельности,60.0,до 10000 руб.
0,51,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,2,1,15000.0,13000.0,Здравоохранение,Специалист,Участие в основ. деятельности,8.0,от 10000 до 30000 руб.
0,25,1,Высшее,Не состоял в браке,0,0,1,0,1,0,1,0,15000.0,10000.0,Другие сферы,Специалист,Участие в основ. деятельности,36.0,до 10000 руб.
0,61,0,Среднее,Разведен(а),0,0,0,1,0,0,1,0,15000.0,8600.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,32,1,Высшее,Состою в браке,1,1,1,0,0,0,2,2,35000.0,21000.0,Металлургия/Промышленность/Машиностроение,Руководитель среднего звена,Кадровая служба и секретариат,7.0,от 10000 до 30000 руб.
0,52,1,Среднее,Не состоял в браке,2,0,0,1,0,0,3,3,15000.0,10000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,27,0,Высшее,Состою в браке,0,1,1,0,0,0,1,0,35000.0,18000.0,Другие сферы,Специалист,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,58,1,Среднее,Не состоял в браке,0,0,1,0,1,0,2,2,15000.0,18000.0,Торговля,Специалист,Участие в основ. деятельности,12.0,от 10000 до 30000 руб.
0,25,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0,35000.0,10000.0,Торговля,Руководитель среднего звена,Снабжение и сбыт,12.0,до 10000 руб.
0,44,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,9000.0,Торговля,Специалист,Пр-техн. обесп. и телеком.,48.0,до 10000 руб.
0,50,1,Среднее специальное,Состою в браке,2,1,1,0,0,0,3,3,15000.0,10000.0,Здравоохранение,Специалист,Участие в основ. деятельности,360.0,до 10000 руб.
0,42,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,35000.0,15000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,276.0,от 10000 до 30000 руб.
0,52,1,Высшее,Состою в браке,2,0,1,0,1,0,1,0,35000.0,15000.0,Здравоохранение,Специалист,Участие в основ. деятельности,300.0,от 10000 до 30000 руб.
0,29,0,Среднее,Состою в браке,1,1,1,0,0,1,1,1,15000.0,16000.0,Транспорт,Специалист,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,41,1,Высшее,Вдовец/Вдова,1,0,1,0,1,0,1,0,15000.0,12000.0,Коммунальное хоз-во/Дорожные службы,Руководитель среднего звена,Участие в основ. деятельности,108.0,от 10000 до 30000 руб.
0,41,1,Высшее,Состою в браке,1,1,1,0,0,0,2,1,35000.0,15000.0,Наука,Руководитель среднего звена,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,61,1,Неполное среднее,Вдовец/Вдова,4,0,1,1,0,0,1,1,35000.0,15000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,264.0,от 10000 до 30000 руб.
0,26,1,Среднее,Не состоял в браке,0,0,1,0,1,0,3,3,7500.0,8000.0,Наука,Специалист,Участие в основ. деятельности,5.0,до 10000 руб.
0,46,0,Среднее,Состою в браке,2,0,1,0,1,1,1,0,35000.0,16000.0,Другие сферы,Индивидуальный предприниматель,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,43,0,Среднее,Состою в браке,1,1,1,0,0,0,3,2,35000.0,18000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,43,0,Среднее,Состою в браке,1,1,1,0,0,0,3,2,35000.0,18000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,35,1,Среднее,Состою в браке,2,2,1,0,1,0,2,1,35000.0,10000.0,Здравоохранение,Специалист,Участие в основ. деятельности,60.0,до 10000 руб.
0,54,0,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,1,35000.0,20000.0,Металлургия/Промышленность/Машиностроение,Рабочий,Участие в основ. деятельности,276.0,от 10000 до 30000 руб.
0,50,1,Высшее,Состою в браке,2,0,1,0,0,0,3,2,15000.0,12000.0,Государственная служба,Специалист,Участие в основ. деятельности,96.0,от 10000 до 30000 руб.
0,61,1,Высшее,Состою в браке,2,0,1,0,1,0,1,0,35000.0,15000.0,Образование,Специалист,Участие в основ. деятельности,360.0,от 10000 до 30000 руб.
0,61,1,Среднее,Состою в браке,2,0,1,1,1,0,2,2,35000.0,11000.0,Торговля,Специалист,Участие в основ. деятельности,54.0,от 10000 до 30000 руб.
0,64,1,Высшее,Не состоял в браке,2,0,1,1,0,0,3,3,35000.0,30000.0,Наука,Руководитель высшего звена,"Бухгалтерия, финансы, планир.",516.0,от 10000 до 30000 руб.
0,44,0,Среднее специальное,Не состоял в браке,1,0,1,0,0,1,4,3,15000.0,13000.0,Государственная служба,Специалист,Участие в основ. деятельности,144.0,от 10000 до 30000 руб.
0,44,0,Среднее специальное,Не состоял в браке,1,0,1,0,0,1,4,3,15000.0,13000.0,Государственная служба,Специалист,Участие в основ. деятельности,144.0,от 10000 до 30000 руб.
0,54,1,Высшее,Не состоял в браке,1,0,1,0,1,1,3,3,35000.0,40000.0,Торговля,Руководитель высшего звена,Участие в основ. деятельности,444.0,от 30000 до 50000 руб.
0,43,0,Высшее,Состою в браке,2,1,1,0,0,0,3,3,35000.0,17000.0,Другие сферы,Специалист,Участие в основ. деятельности,144.0,от 10000 до 30000 руб.
0,43,0,Высшее,Состою в браке,2,1,1,0,0,0,3,3,35000.0,17000.0,Другие сферы,Специалист,Участие в основ. деятельности,144.0,от 10000 до 30000 руб.
0,50,0,Высшее,Состою в браке,0,0,1,0,1,0,1,0,15000.0,9000.0,Коммунальное хоз-во/Дорожные службы,Рабочий,Участие в основ. деятельности,48.0,до 10000 руб.
1,57,1,Среднее,Не состоял в браке,2,0,0,1,0,0,1,0,15000.0,7500.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,25,1,Среднее,Состою в браке,0,0,1,0,0,0,1,0,35000.0,12000.0,Государственная служба,Специалист,Участие в основ. деятельности,48.0,от 10000 до 30000 руб.
1,23,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,1,15000.0,15000.0,Сельское хозяйство,Рабочий,Участие в основ. деятельности,72.0,от 10000 до 30000 руб.
0,63,1,Среднее,Разведен(а),2,0,0,1,0,0,2,1,15000.0,12000.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
0,27,0,Среднее,Не состоял в браке,0,0,1,0,0,0,2,2,35000.0,30000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,45,0,Среднее специальное,Состою в браке,1,0,1,0,1,1,1,0,35000.0,25000.0,Нефтегазовая промышленность,Специалист,Участие в основ. деятельности,240.0,от 10000 до 30000 руб.
0,45,0,Среднее специальное,Состою в браке,1,0,1,0,1,1,1,0,35000.0,25000.0,Нефтегазовая промышленность,Специалист,Участие в основ. деятельности,240.0,от 10000 до 30000 руб.
0,54,1,Среднее,Не состоял в браке,1,0,0,1,0,0,1,1,7500.0,9000.0,На пенсии,На пенсии,На пенсии,0.0,до 10000 руб.
0,43,1,Высшее,Состою в браке,1,1,1,0,0,0,2,2,15000.0,16000.0,Другие сферы,Специалист,Участие в основ. деятельности,6.0,от 10000 до 30000 руб.
0,49,1,Высшее,Состою в браке,2,0,1,0,0,0,1,1,15000.0,16000.0,Коммунальное хоз-во/Дорожные службы,Руководитель высшего звена,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,33,0,Высшее,Разведен(а),1,1,1,0,1,0,2,1,35000.0,25000.0,Коммунальное хоз-во/Дорожные службы,Руководитель среднего звена,Участие в основ. деятельности,39.0,от 10000 до 30000 руб.
0,43,1,Среднее,Не состоял в браке,2,0,1,0,1,0,2,2,7500.0,8000.0,Сельское хозяйство,Специалист,Участие в основ. деятельности,180.0,до 10000 руб.
0,47,1,Среднее специальное,Вдовец/Вдова,2,0,1,0,0,0,5,5,15000.0,10000.0,Металлургия/Промышленность/Машиностроение,Специалист,Вспомогательный техперсонал,101.0,до 10000 руб.
1,31,0,Высшее,Состою в браке,1,1,1,0,0,1,2,2,35000.0,16000.0,Наука,Руководитель высшего звена,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,26,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0,35000.0,10000.0,Торговля,Работник сферы услуг,Участие в основ. деятельности,6.0,до 10000 руб.
0,50,1,Среднее,Состою в браке,0,0,1,0,0,0,2,1,15000.0,10000.0,Образование,Специалист,Участие в основ. деятельности,264.0,до 10000 руб.
0,44,0,Среднее специальное,Состою в браке,0,0,1,0,1,1,1,0,15000.0,15000.0,Транспорт,Руководитель высшего звена,Участие в основ. деятельности,45.0,от 10000 до 30000 руб.
0,46,1,Среднее,Состою в браке,2,2,1,0,0,0,2,2,35000.0,9000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,36.0,до 10000 руб.
0,62,0,Высшее,Состою в браке,0,0,1,0,0,1,2,2,15000.0,12000.0,Коммунальное хоз-во/Дорожные службы,Специалист,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,51,1,Высшее,Состою в браке,1,0,1,0,0,0,1,0,35000.0,17000.0,Государственная служба,Руководитель среднего звена,Участие в основ. деятельности,90.0,от 10000 до 30000 руб.
0,36,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,35000.0,12000.0,Торговля,Специалист,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,40,1,Высшее,Гражданский брак,2,1,1,0,0,0,1,0,35000.0,18000.0,Государственная служба,Специалист,Участие в основ. деятельности,36.0,от 10000 до 30000 руб.
0,55,0,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0,15000.0,12000.0,Коммунальное хоз-во/Дорожные службы,Рабочий,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,62,1,Среднее,Состою в браке,0,0,1,1,1,0,2,1,15000.0,12000.0,Наука,Рабочий,Участие в основ. деятельности,132.0,от 10000 до 30000 руб.
0,57,1,Среднее,Не состоял в браке,0,0,1,1,1,0,2,1,15000.0,15000.0,Торговля,Специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,50,1,Среднее специальное,Гражданский брак,2,0,1,0,0,0,4,3,15000.0,15000.0,Торговля,Индивидуальный предприниматель,Участие в основ. деятельности,67.0,от 10000 до 30000 руб.
0,45,0,Высшее,Разведен(а),2,0,1,0,0,1,1,1,35000.0,19000.0,Юридические услуги/нотариальные услуги,Высококвалифиц. специалист,Участие в основ. деятельности,26.0,от 10000 до 30000 руб.
1,44,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0,7500.0,10000.0,Государственная служба,Рабочий,"Бухгалтерия, финансы, планир.",230.0,до 10000 руб.
0,22,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0,15000.0,12000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,40,0,Среднее специальное,Разведен(а),1,1,1,0,0,0,1,0,15000.0,15000.0,Строительство,Специалист,Участие в основ. деятельности,144.0,от 10000 до 30000 руб.
0,53,1,Среднее специальное,Состою в браке,0,0,1,0,1,1,1,0,15000.0,14000.0,Государственная служба,Специалист,Вспомогательный техперсонал,48.0,от 10000 до 30000 руб.
0,29,1,Высшее,Состою в браке,1,1,1,0,1,0,2,2,15000.0,12500.0,Строительство,Специалист,Участие в основ. деятельности,60.0,от 10000 до 30000 руб.
0,36,1,Высшее,Состою в браке,2,2,1,0,0,0,4,3,35000.0,15000.0,Образование,Специалист,Участие в основ. деятельности,180.0,от 10000 до 30000 руб.
0,64,1,Среднее специальное,Вдовец/Вдова,0,0,0,1,0,0,1,1,15000.0,12000.0,На пенсии,На пенсии,На пенсии,0.0,от 10000 до 30000 руб.
1,42,1,Среднее,Состою в браке,1,1,1,0,0,0,3,2,15000.0,10000.0,Ресторанный бизнес/Общественное питание,Специалист,Участие в основ. деятельности,24.0,до 10000 руб.
0,23,1,Среднее специальное,Не состоял в браке,1,1,1,0,1,0,1,0,15000.0,10500.0,Металлургия/Промышленность/Машиностроение,Служащий,Участие в основ. деятельности,4.0,от 10000 до 30000 руб.
0,25,1,Среднее,Состою в браке,2,2,1,0,0,0,2,2,15000.0,8000.0,Здравоохранение,Специалист,Участие в основ. деятельности,60.0,до 10000 руб.
0,41,1,Среднее,Не состоял в браке,1,1,1,0,1,0,2,1,35000.0,13000.0,Сельское хозяйство,Специалист,Участие в основ. деятельности,125.0,от 10000 до 30000 руб.
1,42,0,Среднее специальное,Гражданский брак,1,1,1,0,0,1,1,0,15000.0,13000.0,Другие сферы,Служащий,Участие в основ. деятельности,18.0,от 10000 до 30000 руб.
0,58,1,Неполное среднее,Не состоял в браке,1,0,1,1,1,0,2,2,15000.0,13000.0,Металлургия/Промышленность/Машиностроение,Специалист,Участие в основ. деятельности,144.0,от 10000 до 30000 руб.
0,23,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,1,0,15000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,24.0,от 10000 до 30000 руб.
0,43,1,Среднее,Состою в браке,1,0,1,0,1,0,3,2,15000.0,15000.0,Транспорт,Специалист,Участие в основ. деятельности,180.0,от 10000 до 30000 руб.
0,54,1,Ученая степень,Разведен(а),5,0,1,0,0,0,1,0,15000.0,10000.0,Другие сферы,Работник сферы услуг,Участие в основ. деятельности,168.0,до 10000 руб.
0,33,0,Среднее,Состою в браке,2,2,1,0,0,0,1,1,35000.0,30000.0,Другие сферы,Рабочий,Участие в основ. деятельности,20.0,от 10000 до 30000 руб.
0,36,0,Среднее,Состою в браке,1,1,1,0,0,0,2,2,15000.0,12000.0,Другие сферы,Руководитель среднего звена,Участие в основ. деятельности,192.0,от 10000 до 30000 руб.
